id,title,type,ref,area
4510,Михайлики,4,baab98e6-462d-11ec-80fb-b8830365bd04,16
4511,Михайлин,4,2ecd1b6b-3d7d-11ed-a361-48df37b92096,2
4547,Михайло-Ларине,4,a0e0e0ac-4d38-11ec-80fb-b8830365bd04,14
4548,Михайло-Лукашеве,4,a4cebe82-cf1a-11e9-b0c5-005056b24375,8
4549,Михайло-Олександрівка,4,9f95c0dc-64d3-11e9-898c-005056b24375,15
4512,Михайлівка (Бершадський р-н),4,c4664251-d42a-11eb-80fb-b8830365bd04,2
4513,"Михайлівка (Буринський р-н, Сумська обл.)",4,152a0a35-c350-11e9-b0c5-005056b24375,18
4514,"Михайлівка (Веселинівський р-н., Мик. обл.)",4,de123d93-5f97-11ec-80fb-b8830365bd04,14
4515,Михайлівка (Вільнянський р-н Запорізька обл.),4,86187ff4-b77b-11e9-8c22-005056b24375,8
4517,Михайлівка (Вінницька обл.),4,54a52180-9e4f-11e9-898c-005056b24375,2
4516,"Михайлівка (Вінницька обл., Ямпільський р-н)",4,dc530646-1776-11eb-80fb-b8830365bd04,2
4518,Михайлівка (Вінницький р-н),4,07f868e2-3d74-11ed-a361-48df37b92096,2
4519,"Михайлівка (Гайсинський р-н., Вінницька обл.)",4,204ebba5-cf4c-11e9-b0c5-005056b24375,2
4520,Михайлівка (Дніпропетровська обл.),4,69663f38-9e51-11e9-898c-005056b24375,4
4521,Михайлівка (Драбівський р-н),4,4a3a68de-5a1a-11ea-a970-b8830365ade4,23
4522,Михайлівка (Житомирська обл.),4,35167215-5a1a-11ea-a970-b8830365ade4,6
4523,"Михайлівка (Жмеринський р-н., Вінницька обл.)",4,3e6c8adf-4635-11ec-80fb-b8830365bd04,2
4524,Михайлівка (Казанківський р-н),4,280b58b4-a9b0-11eb-80fb-b8830365bd04,14
4525,Михайлівка (Кельменецький р-н),4,82878cf6-e2af-11ea-80fb-b8830365bd04,24
4526,Михайлівка (Луганська обл.),4,8ce45de0-e677-11e9-b48a-005056b24375,12
4527,Михайлівка (Миколаївська обл.),4,4a3e8974-882c-11e9-898c-005056b24375,14
4528,"Михайлівка (Михайлівський р-н., Запорізька обл.)",2,cfbeaca0-4063-11de-b509-001d92f78698,8
4529,Михайлівка (Нововоронцовський р-н),4,589d5206-5a16-11ea-a970-b8830365ade4,21
4530,Михайлівка (Одеська обл),4,6bef18b1-7d6b-11e9-898c-005056b24375,15
4531,Михайлівка (Олександрівський р-н),4,6bedba27-928a-11e9-898c-005056b24375,11
4532,"Михайлівка (Олександрійський р-н., Кіровогр. обл.)",4,d9fac54b-dae0-11e9-b48a-005056b24375,11
4533,"Михайлівка (Покровський р-н, Донецька обл.)",4,f5a3be22-f406-11e9-91ff-0025b501a04b,5
4534,Михайлівка (Полтавська обл.),4,f3badaf0-9e66-11e9-898c-005056b24375,16
4535,"Михайлівка (Рівненська обл., Радивилівський р-н)",4,4a40411c-76f8-11e9-898c-005056b24375,17
4536,Михайлівка (Синельниківський р-н),4,3a98ce2e-0fe5-11eb-80fb-b8830365bd04,4
4537,Михайлівка (Сумська обл.),4,e008d93a-7d6c-11e9-898c-005056b24375,18
4538,Михайлівка (Тетіївський р-н),4,555769a6-d428-11eb-80fb-b8830365bd04,10
4539,Михайлівка (Херсонська обл.),4,dc134009-9e3f-11e9-898c-005056b24375,21
4540,Михайлівка (Царичанський р-н),4,5a25613a-cde1-11eb-80fb-b8830365bd04,4
4541,Михайлівка (Черкаська обл.),4,b0048e00-07fd-11e4-acce-0050568002cf,23
4542,Михайлівка (Чернівецька обл.),4,9f1d5305-bafb-11ea-a970-b8830365ade4,24
4543,Михайлівка (Ярмолинецький р-н),4,22c704dc-cde1-11eb-80fb-b8830365bd04,22
4544,Михайлівка-Рубежівка,4,3a684d8a-c180-11e8-ad0d-005056b24375,10
4545,Михайлівське (Сумська обл.),4,2abcbe52-3e4c-11eb-80fb-b8830365bd04,18
4546,Михайлівці,4,c9ebf1fc-0fdf-11eb-80fb-b8830365bd04,2
4550,Михалин,4,3dc5611e-34f2-11ed-a361-48df37b92096,17
4551,Михалкове,4,fd1a48ae-9294-11e9-898c-005056b24375,24
4552,Михальча,4,7f6a84fa-cf3e-11e9-b0c5-005056b24375,24
4553,Михля,4,dba533db-521d-11e9-acea-005056b24375,22
4554,Михнів,4,45e42693-8744-11eb-80fb-b8830365bd04,22
4555,Мишин,4,372a18c4-9e50-11e9-898c-005056b24375,9
4557,Мишковичі,4,ab77b41b-e68f-11e9-b48a-005056b24375,19
4558,Мишурин Ріг,4,5350057d-fef4-11e9-91ff-0025b501a04b,4
4556,Мишів,4,3661b24b-f38d-11eb-80fb-b8830365bd04,3
4577,Млачівка,4,4d17ae6a-4632-11ec-80fb-b8830365bd04,10
4578,Млини,4,024b9b3c-3e4d-11eb-80fb-b8830365bd04,16
4579,Млиниська,4,9d61df04-8745-11eb-80fb-b8830365bd04,13
4580,Млинище,4,1de59e6b-bdf4-11eb-80fb-b8830365bd04,6
4583,Млинове,4,44e20ea7-3b1d-11ec-80fb-b8830365bd04,3
4584,Млинок,4,e13d18bd-cf3a-11e9-b0c5-005056b24375,11
4581,Млинів,2,00065612-4079-11de-b509-001d92f78698,17
4582,"Млинівці (Зборівський р-н., Терноп. обл.)",4,41347753-29c6-11eb-80fb-b8830365bd04,19
4585,Мліїв,4,3c91efb0-7d5e-11e9-898c-005056b24375,23
4586,Мньов,4,cb4f1c4f-cfd8-11e9-b0c5-005056b24375,25
4587,Мовники,4,aeada782-dd9c-11eb-80fb-b8830365bd04,3
4592,Могильне,4,74e6c1d0-b77c-11e9-8c22-005056b24375,11
4593,Могиляни,4,9cb52969-8864-11e9-898c-005056b24375,17
4588,Могилів,4,91b43be1-9a51-11e4-acce-0050568002cf,4
4589,Могилів-Подільський,1,69da4169-3f5d-11de-b509-001d92f78698,2
4590,Могилівка,4,4fe41c60-b785-11e9-8c22-005056b24375,2
4591,Могилівка (Чернівецька обл.),4,e1cbdf4c-96ca-11ea-a970-b8830365ade4,24
4594,Могриця (Сумська обл.),4,2c1644c6-cf43-11e9-b0c5-005056b24375,18
4595,Могутнє,4,be139eb1-30ae-11ec-80fb-b8830365bd04,11
4596,Модричі,4,f5b618a7-8857-11e9-898c-005056b24375,13
4597,Можняківка,4,2a319422-8857-11e9-898c-005056b24375,12
4599,Мойсівка,4,91c69265-4e25-11ed-a361-48df37b92096,23
4600,Моквин,4,9368c67f-928f-11e9-898c-005056b24375,17
4602,Мокра Калигірка,4,b4f1e365-9648-11e9-898c-005056b24375,23
4603,Мокре,4,08b4b974-8835-11e9-898c-005056b24375,3
4604,Мокрець,4,46a5fc31-be27-11eb-80fb-b8830365bd04,3
4605,Мокрець (Ізяславський р-н),4,357e7bcf-76fa-11e9-898c-005056b24375,22
4606,Мокрець (Київська обл.),4,272e2a5e-883a-11e9-898c-005056b24375,10
4607,Мокроволя,4,dc3e3db4-29c5-11eb-80fb-b8830365bd04,22
4608,Мокротин,4,6e8b45a0-cde4-11eb-80fb-b8830365bd04,13
4601,Мокіївці,4,fea7b653-b662-11ec-a361-48df37b92096,22
4609,Молдовка,4,1f74e985-9e43-11e9-898c-005056b24375,11
4610,Молниця,4,f84a2816-76fa-11e9-898c-005056b24375,24
4611,Молога,4,f8458be6-9e61-11e9-898c-005056b24375,15
4612,Молодаво Третє,4,36ceb1c2-34f8-11ed-a361-48df37b92096,17
4613,Молодецьке,4,8925eb45-7301-11e9-898c-005056b24375,23
4620,Молодків,4,c9d8d346-07dd-11eb-80fb-b8830365bd04,9
4621,Молодятин,4,a96a1cc5-fee4-11e9-91ff-0025b501a04b,9
4614,Молодіжне,4,c3d881b0-d3cf-11e5-8478-005056887b8d,15
4615,Молодіжне (Дніпропетровська обл.),3,14692765-7dd2-11eb-80fb-b8830365bd04,4
4616,Молодіжне (Запорізька обл.),4,4fdfe4c3-4f16-11ea-b89e-0025b501a04b,8
4617,Молодіжне (Кіровоградська обл.),4,2e8bdc67-76f4-11e9-898c-005056b24375,11
4618,Молодіжне (Херсонська обл.),2,11a17932-5910-11ec-80fb-b8830365bd04,21
4619,Молодія,4,15befd0e-9e52-11e9-898c-005056b24375,24
4622,Молочанськ,1,f0aa45c7-f131-11e3-8c4a-0050568002cf,8
4623,Молочне,4,4a5aef1c-464b-11ec-80fb-b8830365bd04,21
4624,Монастирець,4,d0bbde36-29bf-11eb-80fb-b8830365bd04,7
4625,Монастирець (Львівська обл.),4,c205089e-7dca-11eb-80fb-b8830365bd04,13
4626,Монастирець (Самбірський р-н),4,657e8931-93ca-11ec-80fb-b8830365bd04,13
4627,Монастириська,1,06f878fc-4079-11de-b509-001d92f78698,19
4628,Монастирище,1,06f87948-4079-11de-b509-001d92f78698,23
4629,"Монастирище (Ічнянський р-н., Чернігівська обл.)",4,c84611f8-29c1-11eb-80fb-b8830365bd04,25
4630,Монастирок,4,efeef43c-34f6-11ed-a361-48df37b92096,13
4631,Монастирське,4,36392cc0-e590-11eb-80fb-b8830365bd04,2
4632,Монастирчани,4,db20c3ea-4f17-11ea-b89e-0025b501a04b,9
4633,Монаші,4,93491e27-16d7-11ec-80fb-b8830365bd04,15
4634,Мордвинівка,4,8724da76-e5df-11e9-b48a-005056b24375,8
4635,Моринці,4,aa35581e-76fb-11e9-898c-005056b24375,23
4636,Моринці (Корсунь-Шевченківський р-н),4,65b0d00a-b782-11e9-8c22-005056b24375,23
4645,Морозовичі,4,e387a588-1b1b-11ea-8c15-0025b502a06e,13
4646,"Морозовичі (Іваничівський р-н., Волинська обл.)",4,5ac59c0c-67d4-11eb-80fb-b8830365bd04,3
4638,Морозів,4,f5c12bb8-4e4e-11ed-a361-48df37b92096,22
4639,Морозівка (Житомирська обл.),4,5b8021ef-dae0-11e9-b48a-005056b24375,6
4640,Морозівка (Запорізька обл.),4,c4436ff8-2e63-11eb-80fb-b8830365bd04,8
4641,Морозівка (Київська обл.),4,5df20360-dcfa-11e8-ad0d-005056b24375,10
4642,Морозівка (Мурованокуриловецький р-н),4,c00a2d28-4d3c-11ec-80fb-b8830365bd04,2
4643,Морозівка (Рівненська обл.),4,d14f8bd8-b79f-11e9-8c22-005056b24375,17
4644,Морозівка (Харківська обл.),4,85c0a364-c4a9-11e9-b0c5-005056b24375,20
4647,Морочне (Рівненська обл.),4,a7c750e0-d316-11ea-a970-b8830365ade4,17
4648,Моршин,1,54fee475-31b3-11e3-b441-0050568002cf,13
4637,Морівськ,4,bd7171e5-34b4-11eb-80fb-b8830365bd04,25
4649,Москаленки,4,5c58153b-64ce-11e9-898c-005056b24375,23
4650,Москаленки (Київська обл.),4,96e99584-d403-11eb-80fb-b8830365bd04,10
4651,Москалівка,4,e4aa51b3-3d77-11ed-a361-48df37b92096,22
4652,Московське (Сумська обл.),4,19aa79af-3d7d-11ed-a361-48df37b92096,18
4653,Мости,4,3f0d3f72-4e4d-11ed-a361-48df37b92096,17
4654,Мостиська,1,f706237c-4078-11de-b509-001d92f78698,13
4655,Мостиська Другі (Львівська обл.),4,f714c1c1-de3c-11ea-80fb-b8830365bd04,13
4656,Мостище (Івано-Франківська обл.),4,0082b58b-4f18-11ea-b89e-0025b501a04b,9
4657,Мостове,4,0c33dfc0-5f6c-11e9-898c-005056b24375,14
4658,Мотижин,4,02724ef8-8965-11ea-a970-b8830365ade4,10
4659,Мотовилівка (Житомирська обл.),4,2021bc00-1777-11eb-80fb-b8830365bd04,6
4660,Мохнате,4,a22ac71c-fe92-11eb-80fb-b8830365bd04,13
4661,Мочола,4,0a8acafa-229f-11ec-80fb-b8830365bd04,7
4662,Мочулище,4,53ecf305-64c6-11ec-80fb-b8830365bd04,17
4663,Мошанець,4,fd1a48c3-9294-11e9-898c-005056b24375,24
4664,Мошни,4,ce5f3852-ada5-11e3-9fa0-0050568002cf,23
4665,Мошняги,4,7b410044-1a34-11ed-a361-48df37b92096,15
4666,Мошорине,4,26c5e6dc-7d6a-11e9-898c-005056b24375,11
4667,Мошурів,4,f8d12ec3-b777-11e9-8c22-005056b24375,23
4668,Мощаниця,4,137e3305-9291-11e9-898c-005056b24375,17
4669,Мощена,4,dee7cde4-4624-11ec-80fb-b8830365bd04,3
4598,Моївка,4,54a52195-9e4f-11e9-898c-005056b24375,2
4670,Мрин,4,8bd68475-9e62-11e9-898c-005056b24375,25
4671,Мрія,4,e9991647-bafc-11ea-a970-b8830365ade4,10
4673,Мужиловичі,4,db71020a-464d-11ec-80fb-b8830365bd04,13
4672,Мужилів,4,c8066aa7-c355-11e9-b0c5-005056b24375,19
4674,Мужієво,4,74b79bbc-5f6d-11e9-898c-005056b24375,7
4675,Музиківка,4,dc13401e-9e3f-11e9-898c-005056b24375,21
4676,Музичі,4,67a54b82-095d-11e9-ad0d-005056b24375,10
4677,Мукачево,1,db5c88c9-391c-11dd-90d9-001a92567626,7
4678,Мукошин,4,9df91bf9-50fd-11ec-80fb-b8830365bd04,3
4679,Мульчиці,4,af4a5e24-cf1c-11e9-b0c5-005056b24375,17
4680,Муравище,4,dd13c540-b391-11ed-a361-48df37b92096,3
4681,Муравлівка,4,fcddefd0-f91b-11ea-80fb-b8830365bd04,15
4682,Мурафа,4,68bdd0ab-6e77-11e6-a9f2-005056887b8d,2
4683,Мурафа (Харківська обл.),4,65027dd0-76fa-11e9-898c-005056b24375,20
4684,Мурахівка,4,dd2f30ce-4632-11ec-80fb-b8830365bd04,14
4685,Муроване,4,2e1b7e5d-b79b-11e9-8c22-005056b24375,13
4686,"Муроване (Старосамбірський р-н., Львів. обл.)",4,c576f236-464e-11ec-80fb-b8830365bd04,13
4687,Муровані Курилівці,2,69da4166-3f5d-11de-b509-001d92f78698,2
4690,Мусійки,4,de6dad3c-b6ed-11eb-80fb-b8830365bd04,20
4688,Мусіївка,4,d211d8f6-29bf-11eb-80fb-b8830365bd04,12
4689,Мусіївка (Дніпропетровська обл.),4,609a5db0-cde1-11eb-80fb-b8830365bd04,4
4691,Мутин,1,0d096b47-b7b5-11e9-8c22-005056b24375,18
4692,Мухарів,4,32b055ee-229e-11ec-80fb-b8830365bd04,22
4693,Мухівці (Вінницька обл.),4,40663d7a-ec5a-11ea-80fb-b8830365bd04,2
4694,Мушкатівка,4,6796b3d2-f409-11e9-91ff-0025b501a04b,19
4695,Мушкутинці,4,6549b0dd-7dd3-11eb-80fb-b8830365bd04,22
4696,Мшана,4,07d40ae3-9402-11e9-898c-005056b24375,13
4697,Мшанець (Зборівський р-н),4,eb25a729-96d2-11ea-a970-b8830365ade4,19
4698,Мшанець (Старосамбірський р-н),4,c400ccfc-08e4-11ed-a361-48df37b92096,13
4559,Мідяниця,4,122ae324-735c-11ea-a970-b8830365ade4,7
4560,Міжгір'я,2,06f8790a-4079-11de-b509-001d92f78698,7
4561,Міженець,4,06ab172d-afdf-11ea-a970-b8830365ade4,13
4562,Міжлісся,4,71f89d83-e67b-11e9-b48a-005056b24375,2
4563,Міжріччя,4,bce8e2f5-884d-11e9-898c-005056b24375,9
4564,Мізоч,2,a92def83-9e16-11e3-9fa0-0050568002cf,17
4565,Мізочок,4,b40b9c19-4659-11ec-80fb-b8830365bd04,17
4566,Мізяків,4,1fcb8d85-fe93-11eb-80fb-b8830365bd04,2
4567,Мізяківські Хутори,4,a0e3a441-883a-11e9-898c-005056b24375,2
4569,Мілова Балка,4,1c8bd0ee-34b1-11eb-80fb-b8830365bd04,11
4570,Мілове,2,f706234e-4078-11de-b509-001d92f78698,12
4568,Мілієве,4,639754ea-b7ab-11e9-8c22-005056b24375,24
4571,Містки (Пустомитівський р-н),4,393b151d-4d43-11ec-80fb-b8830365bd04,13
4572,Містки (Сватівський р-н),4,e4c29040-e017-11e3-8c4a-0050568002cf,12
4573,Мітлинці,4,4b9a84bb-b6f0-11eb-80fb-b8830365bd04,2
4574,Міцівці,4,c8955ad6-b780-11e9-8c22-005056b24375,22
4575,Мічуріне,4,d451f3fc-d423-11eb-80fb-b8830365bd04,14
4576,Мішково-Погорілове,4,14e708ad-c981-11e4-a77a-005056887b8d,14
4699,Набережне,4,ba1dd1ec-c34c-11e9-b0c5-005056b24375,15
4700,Набутів,4,daf97fbb-9292-11e9-898c-005056b24375,23
4701,Наварія,4,e0fe6898-76f5-11e9-898c-005056b24375,13
4702,Навіз,4,9f33ab4c-dab5-11e9-b48a-005056b24375,3
4703,Нагачів (Львівська обл.),4,db64583a-ec54-11ea-80fb-b8830365bd04,13
4710,Нагоряни (Заліщицький р-н),4,eb4b55d8-9e07-11eb-80fb-b8830365bd04,19
4711,Нагуєвичі,4,a376b6c8-7d6c-11e9-898c-005056b24375,13
4704,Нагірна,4,6994d4da-a7a2-11e9-b73a-005056b24375,23
4705,Нагірне (Львівська обл.),4,0f5375c4-9e57-11e9-898c-005056b24375,13
4706,Нагірне (Мостиський р-н),4,51b97e9d-1b1e-11ea-8c15-0025b502a06e,13
4707,Нагірне (Ренінський р-н),4,21171354-5635-11e5-8d8d-005056887b8d,15
4708,Нагірці,4,709bd42d-4d3f-11ec-80fb-b8830365bd04,13
4709,Нагірянка,4,125bf9e8-dadf-11e9-b48a-005056b24375,19
4712,Над'ярне,4,f3fc67ef-1a1c-11eb-80fb-b8830365bd04,15
4713,Надбузьке,4,2cbb37bb-29bd-11eb-80fb-b8830365bd04,14
4714,Надвірна,1,f70622dc-4078-11de-b509-001d92f78698,9
4715,Наддніпрянське,2,4c302e16-5910-11ec-80fb-b8830365bd04,21
4716,Наддністрянське,4,deba2c52-0fdf-11eb-80fb-b8830365bd04,2
4717,Надеждівка,4,ce67ed70-9741-11e9-898c-005056b24375,15
4718,Надеждівка (Білозерський р-н),4,8d830969-1aad-11ea-8c15-0025b502a06e,21
4719,Надеждівка (Херсонська обл.),4,54b6944f-9e40-11e9-898c-005056b24375,21
4720,Надиби,4,e3f1a3cb-3e48-11eb-80fb-b8830365bd04,13
4723,Надлак,4,e9e6e0f7-cf1b-11e9-b0c5-005056b24375,11
4724,Надлиманське,4,cf2d4736-9e5e-11e9-898c-005056b24375,15
4726,Надросівка,4,dbcfad27-cf39-11e9-b0c5-005056b24375,10
4725,Надрічне (Одеська обл.),4,06ba7d60-c774-11ea-a970-b8830365ade4,15
4727,Надточаївка (Черкаська обл.),4,147bbddb-c772-11ea-a970-b8830365ade4,23
4728,Надточії,4,068ea18b-9e53-11e9-898c-005056b24375,20
4721,Надіїв,4,b1c9db26-8837-11e9-898c-005056b24375,9
4722,Надіївка,3,11d94677-b7aa-11e9-8c22-005056b24375,4
4729,Назавизів,4,a735bfa8-b7ba-11e9-8c22-005056b24375,9
4730,Наконечне Друге,4,ef5dae6a-cf29-11e9-b0c5-005056b24375,13
4731,Наконечне Перше,4,4e2fdccb-0c96-11ea-8c15-0025b502a06e,13
4732,Наливайка,4,745e410c-6f92-11ed-a361-48df37b92096,11
4733,Наливайківка,4,99f44a57-a7a1-11e9-b73a-005056b24375,10
4734,Нанково,4,abc1abc0-cf29-11e9-b0c5-005056b24375,7
4735,Нападівка,4,5dfe5843-b7c1-11e9-8c22-005056b24375,19
4736,Нападівка (Вінницька обл.),4,28f16648-0ce6-11ea-8c15-0025b502a06e,2
4737,Нараїв,4,f6837c19-dae8-11e9-b48a-005056b24375,19
4738,Нараївка,4,65b82f07-8968-11ea-a970-b8830365ade4,9
4739,Нараївка (Вінницька обл.),4,adab6af9-07dc-11eb-80fb-b8830365bd04,2
4740,Наркевичі,4,08bd76a7-76fa-11e9-898c-005056b24375,22
4741,Народичі,2,69da41e4-3f5d-11de-b509-001d92f78698,6
4742,Настасів,4,ab77b406-e68f-11e9-b48a-005056b24375,19
4743,Настасіївка,4,74bc726f-4696-11ea-b89e-0025b501a04b,15
4744,Насташине,4,401e9478-cf45-11e9-b0c5-005056b24375,9
4745,Насташка,4,fdddee4a-b7a1-11e9-8c22-005056b24375,10
4746,Наталине,4,24d9eb7e-e596-11eb-80fb-b8830365bd04,20
4747,Наталине (Красноградський р-н),4,2c9fe001-b580-11e3-9fa0-0050568002cf,20
4748,Наталине (Херсонська обл.),4,a6d232c5-465a-11ec-80fb-b8830365bd04,21
4749,Наталівка,4,c46379f4-735d-11ea-a970-b8830365ade4,6
4750,Наталівка (Запорізька обл.),4,48a4c8fb-9e04-11eb-80fb-b8830365bd04,8
4751,Наталія,4,6c5215eb-1776-11eb-80fb-b8830365bd04,6
4752,Наумівка,4,970ea315-9e3c-11e9-898c-005056b24375,25
4753,Небелиця,4,3d100626-b76e-11e9-8c22-005056b24375,10
4754,Небилів,4,db7271f2-e689-11e9-b48a-005056b24375,9
4755,Небіжка,4,0f9675d3-5fcb-11ec-80fb-b8830365bd04,3
4756,Неветленфолу,4,fc3c2889-feea-11e9-91ff-0025b501a04b,7
4757,Невицьке,4,5cae70e0-884b-11e9-898c-005056b24375,7
4758,Невір,4,94b7cc79-43c8-11eb-80fb-b8830365bd04,3
4760,Неграші,4,072e6900-4d43-11ec-80fb-b8830365bd04,10
4761,Негровець,4,27ed9853-cf17-11e9-b0c5-005056b24375,7
4759,Негівці,4,e6524d5d-cf48-11e9-b0c5-005056b24375,9
4762,Неданчичі,4,14d0dcde-6f99-11ed-a361-48df37b92096,25
4764,Недобоївці,4,7876a370-2ad1-11e5-add9-005056887b8d,24
4765,Недогарки,4,c7971918-1a1b-11eb-80fb-b8830365bd04,11
4766,Недригайлів (Сумська обл.),2,0006563e-4079-11de-b509-001d92f78698,18
4763,Неділище,4,113d488d-b6ef-11eb-80fb-b8830365bd04,6
4767,Нежухів,4,e879c5be-885a-11e9-898c-005056b24375,13
4768,Незабудине,4,75ae3521-58fd-11ec-80fb-b8830365bd04,4
4769,Незвисько,4,789d714f-f91e-11ea-80fb-b8830365bd04,9
4770,Незнанів,4,e8e9eef4-5f6e-11ec-80fb-b8830365bd04,13
4771,Некрасове (Вінницький р-н),4,6863a00d-2bed-11e6-9e93-005056887b8d,2
4772,Некрасове (Сумська обл.),4,79962622-cf41-11e9-b0c5-005056b24375,18
4773,Нелипівці,4,8e0371a3-9294-11e9-898c-005056b24375,24
4774,Неліпино,4,24cd07f8-cf18-11e9-b0c5-005056b24375,7
4775,Неліпівка,4,3f0fc87a-20b7-11ea-b89e-0025b501a04b,5
4776,Немирів (Вінницька обл.),1,69da4154-3f5d-11de-b509-001d92f78698,2
4777,Немирів (Львівська обл.),2,d3fc0057-7e9b-11e3-b441-0050568002cf,13
4778,Немирівка,4,1b3307eb-5f76-11ec-80fb-b8830365bd04,17
4779,Немирівське,4,8db8ee61-7fef-11ea-a970-b8830365ade4,15
4782,Немовичі,4,43913a90-9e44-11e9-898c-005056b24375,17
4783,Неморож,4,fb782af9-58eb-11ec-80fb-b8830365bd04,23
4780,Немішаєве,2,96b0d78c-9853-11e2-a57a-d4ae527baec3,10
4781,Немія,4,804cdfae-0c98-11ea-8c15-0025b502a06e,2
4784,Ненадиха,4,d9fac521-dae0-11e9-b48a-005056b24375,10
4785,Неньковичі (Рівненська обл.),4,8414e65d-de3c-11ea-80fb-b8830365bd04,17
4786,Непедівка,4,d7aee27e-afdb-11ea-a970-b8830365ade4,2
4787,Неполоківці,2,2689f37a-d501-11e3-95eb-0050568046cd,24
4788,Нересниця (Тячівський р-н),4,244d35a7-b5c3-11e4-a77a-005056887b8d,7
4789,Нерубайка,4,b43e7190-8854-11e9-898c-005056b24375,11
4790,Нерубайське,4,73ada2c8-1986-11e5-add9-005056887b8d,15
4791,Нерудсталь,4,84f71043-c354-11e9-b0c5-005056b24375,4
4792,Нерушай,4,5b85af79-4699-11ea-b89e-0025b501a04b,15
4794,Несвоя,4,8f5a002d-dab2-11e9-b48a-005056b24375,24
4793,Несвіч,4,1213a71a-960a-11eb-80fb-b8830365bd04,3
4795,Несено-Іржавець,4,e1ae4ff3-18c9-11ed-a361-48df37b92096,16
4796,Нескучне,4,600c1f82-8835-11e9-898c-005056b24375,5
4797,Неслухів,4,0f7689dc-5f6c-11ec-80fb-b8830365bd04,13
4798,Нестерварка,4,84f12dbe-3e41-11eb-80fb-b8830365bd04,2
4799,Нестеренки,4,9a2f2cd3-c33e-11e9-b0c5-005056b24375,20
4802,Нестерянка,4,1fcecfe2-4c84-11e9-acea-005056b24375,8
4800,Нестерівка,4,c348f49c-463d-11ed-a361-48df37b92096,23
4801,Нестерівці,4,09432294-fee3-11e9-91ff-0025b501a04b,22
4803,Нетайлове,4,7439b39f-96c9-11ea-a970-b8830365ade4,5
4804,Нетеребка,4,1cc53858-9293-11e9-898c-005056b24375,23
4805,Нетечинці,4,97306511-9e4c-11e9-898c-005056b24375,22
4807,Нетреба (Володимирецький р-н.),4,ad3d8bf3-1a37-11ed-a361-48df37b92096,17
4808,Нетреба (Рівненська обл.),4,be0f871e-e2b4-11ea-80fb-b8830365bd04,17
4806,Нетішин,1,35d676dd-7560-11de-a214-002219c743f6,22
4810,Нехайки,4,586637be-30ad-11ec-80fb-b8830365bd04,23
4809,Нехаївка,4,2926b303-8833-11e9-898c-005056b24375,25
4811,Нехвороща,4,2527b928-2154-11e5-add9-005056887b8d,16
4813,Нечаяне,4,e6c7d7c6-43c6-11eb-80fb-b8830365bd04,14
4812,Нечаївка,4,3bef2130-6545-11ea-a970-b8830365ade4,23
4814,Нещеретове,3,9df349a1-e784-11e5-899e-005056887b8d,12
4815,Нещерів,4,2615fbb5-6544-11ea-a970-b8830365ade4,10
4816,Нива Трудова,4,874ccbdc-dd35-11e4-8a92-005056887b8d,4
4817,Нивиці,4,3430e9c9-29c1-11eb-80fb-b8830365bd04,13
4818,Нивра,4,8bae8c73-4d3a-11ec-80fb-b8830365bd04,19
4819,Нижанковичі,4,b1e56d53-bb61-11e5-8478-005056887b8d,13
4820,Нижбірок (Тернопільська обл.),4,7d5e3e64-fedc-11e9-91ff-0025b501a04b,19
4848,Нижньопокровка,4,52f8a276-1a1a-11eb-80fb-b8830365bd04,12
4849,Нижня Апша,4,9e366906-ebfc-11e8-ad0d-005056b24375,7
4850,Нижня Вільхова,4,55145bb5-58fc-11ec-80fb-b8830365bd04,12
4851,Нижня Дуванка,2,379e1aa4-3a88-11e5-add9-005056887b8d,12
4852,Нижня Ланна,4,f3badb05-9e66-11e9-898c-005056b24375,16
4853,Нижня Рожанка,4,9d87cade-b548-11ea-a970-b8830365ade4,13
4854,Нижня Сироватка,4,a4bdcbf5-b164-11e6-8b12-005056887b8d,18
4855,Нижня Стинава,4,52b71126-dae6-11e9-b48a-005056b24375,13
4856,Нижня Хортиця,4,8ae45115-7d5e-11e9-898c-005056b24375,8
4857,Нижня Яблунька,4,00ed5002-dadd-11e9-b48a-005056b24375,13
4821,Нижнє (Хмельницька обл.),4,3261e4a7-de37-11ea-80fb-b8830365bd04,22
4822,Нижнє Болотне,4,72f6f055-67d4-11eb-80fb-b8830365bd04,7
4823,Нижнє Висоцьке,4,a68e8af4-18c9-11ed-a361-48df37b92096,13
4824,Нижнє Селище,4,d77aa060-6f98-11e8-9d95-005056b2fc3d,7
4825,Нижнє Синьовидне,4,fbb4cb4c-f428-11e9-91ff-0025b501a04b,13
4826,Нижнє Солотвино,4,53930589-0c93-11ea-8c15-0025b502a06e,7
4827,Нижні Ворота,4,87d042be-2276-11e2-83ab-d4ae52ab9fab,7
4828,Нижні Гаї,4,5f6d402c-5fcb-11ec-80fb-b8830365bd04,13
4829,Нижні Млини,4,a0cf9413-8862-11e9-898c-005056b24375,16
4830,Нижні Петрівці,4,c9d5e13f-9e63-11e9-898c-005056b24375,24
4831,Нижні Ремети,4,94779519-9e06-11eb-80fb-b8830365bd04,7
4832,Нижні Рівні,4,92032b0a-3e4b-11eb-80fb-b8830365bd04,16
4833,Нижні Синівці,4,3f709e1f-bafb-11ea-a970-b8830365ade4,24
4835,Нижні Станівці,4,f7b7634a-fb26-11e5-899e-005056887b8d,24
